Generation,Average Fitness,Best Fitness,Standard Deviation
659,148.732,189.2,39.09439090750481
660,149.39440000000005,189.76,39.29788466150207
661,148.7032,189.76,39.141679203421596
662,148.7816,189.76,39.13458522865034
663,148.96320000000003,189.76,39.35382060069022
664,148.69279999999998,189.76,39.56126819252029
665,149.07120000000003,189.76,39.37613361550337
666,149.6624,189.76,39.42624364564293
667,149.9248,189.76,39.18523616186556
668,149.49040000000002,189.76,39.247174068224226
669,148.8408,189.76,39.83972746970366
670,150.18400000000005,189.76,39.276341716857026
671,150.7744,189.76,39.253717330694194
672,150.48080000000002,189.76,38.753208092989134
673,149.93679999999998,189.76,38.99187700916618
674,150.12479999999996,189.76,39.492036565237186
675,150.12320000000003,189.76,39.399874885520326
676,150.47039999999996,190.32,39.01743224299772
677,150.74559999999997,190.32,39.07433283677324
678,150.5208,189.76,39.29505342117912
679,150.5952000000001,189.76,39.48670852193778
680,149.7888,189.76,39.16055908009663
681,149.6424,189.76,39.080756416700424
682,150.10160000000002,189.76,39.151191043168744
683,149.8224,190.32,39.102540241034205
684,149.18400000000003,190.32,39.1620804957176
685,149.3752,190.32,39.99430594868153
686,148.95200000000006,190.32,39.54847471503821
687,149.56160000000003,190.32,39.62746778193618
688,149.96319999999997,190.32,39.125038640791324
689,149.73920000000004,190.32,39.086897667562965
690,150.16319999999996,190.32,39.32878517774469
691,150.91279999999998,190.32,38.90650832241468
692,150.32399999999998,190.32,39.41418346869713
693,150.11119999999997,190.32,39.4818027416179
694,149.75760000000005,190.32,39.14400763603609
695,150.05759999999998,190.32,39.24388242215922
696,150.696,190.32,39.10992581705624
697,150.1367999999999,190.32,39.69711330953724
698,149.80720000000002,190.88,39.16311097151311
699,150.13999999999993,190.88,39.43647256107976
700,149.96959999999996,190.88,39.240303234704214
701,150.5263999999999,190.88,39.57576960764543
702,150.63120000000004,190.88,39.36574687057822
703,150.34560000000002,190.88,39.41292709797409
704,150.59279999999993,190.88,39.30734558544296
705,150.4536,190.88,39.61787933526785
706,150.20080000000004,190.88,39.56164702155405
707,150.17600000000002,190.88,39.193142432615645
708,150.30559999999997,190.88,39.678323379953106
709,149.816,190.88,39.53860022959693
710,149.60959999999997,190.88,39.17377776496453
711,148.87599999999995,190.88,39.579321206157346
712,150.28160000000005,190.88,39.94960516324875
713,150.52959999999996,190.88,39.69588970137248
714,150.46240000000003,190.88,39.85479278683972
715,150.02720000000002,190.88,39.56239290668846
716,149.99199999999996,190.88,39.61131352614993
717,149.3656,190.88,39.76523667105524
718,150.96719999999996,190.88,40.27976588230722
719,150.00799999999998,190.88,39.174184596916774
720,150.86559999999997,190.88,39.81747130327352
721,150.58560000000003,190.88,39.50141928166154
722,150.7144,190.88,39.83090318526255
723,150.71039999999996,190.88,39.41138302525372
724,150.38000000000002,190.88,39.23071061218932
725,150.3784,190.88,39.658693722217656
726,151.00800000000004,190.88,39.534013390577066
727,151.01840000000004,190.88,39.61420434265926
728,150.68480000000002,190.88,39.35729458018522
729,150.68240000000003,190.88,39.96394857969261
730,151.0776,190.88,39.69947258373727
731,150.09999999999994,190.88,39.61080887521082
732,150.43999999999997,190.88,39.64886711845522
733,150.2648,190.88,39.44303876778352
734,149.97359999999998,190.88,39.692945835115474
735,150.836,190.88,39.648236853709676
736,150.40559999999994,190.88,39.441115822313215
737,150.3288,190.88,39.563779622362276
738,150.32880000000003,190.88,39.065599498676654
739,150.1576000000001,190.88,39.75483887657465
740,150.15999999999994,190.88,39.48162835631697
741,150.01360000000003,190.88,39.607483048558336
742,149.62879999999998,190.88,39.7859234032302
743,149.81680000000003,190.88,39.96914449434034
744,149.86800000000002,190.88,39.72570993931284
745,149.98079999999996,190.88,39.62983368429433
746,150.19040000000004,190.88,39.44188533502649
747,150.08640000000005,190.88,39.75540926247462
748,149.57920000000004,190.88,39.833764683667255
749,149.93920000000003,190.88,39.49540948048691
750,150.09599999999998,190.88,39.571289060630804
751,150.13599999999997,190.88,39.943773590704836
752,150.08479999999997,190.88,39.274979163880424
753,149.93839999999992,190.88,39.75957110567255
754,150.408,190.88,40.124957496407795
755,150.75120000000004,190.88,39.59469024349357
756,150.71119999999996,190.88,39.85627050612729
757,150.72639999999996,190.88,39.44741671719296
758,150.11360000000005,190.88,39.40761605824827
759,150.7496,191.44,39.675823079617466
760,149.87759999999997,190.88,39.3329242965479
761,149.81919999999994,190.88,39.81084080054243
762,148.96880000000002,190.88,39.3195707887868
763,149.40159999999997,190.88,40.12530349713612
764,149.50959999999998,190.88,39.71750140447964
765,149.6184,190.88,40.06221864161149
766,149.95200000000006,190.88,39.6077624963196
767,149.91200000000003,190.88,39.48244411649571
768,149.85680000000005,190.88,39.49820744356112
769,149.79919999999996,190.88,39.6124313527488
770,149.97840000000005,190.88,39.49996835713191
771,150.59360000000004,190.88,39.94043533904576
772,149.62079999999997,190.88,39.38615684725806
773,150.0984,190.88,39.869969693813474
774,149.49040000000005,190.88,39.58520961426665
775,150.40239999999997,190.88,40.0483981307891
776,150.3376,190.88,39.15860791026779
777,150.16080000000002,190.88,39.50335096310537
778,150.3512,190.88,39.523934389765955
779,150.38799999999992,190.88,39.65385416331511
780,150.4816,190.88,39.535171880650346
781,150.03680000000006,190.88,39.526450509491205
782,150.0448,190.88,39.637344561922816
783,150.60240000000005,190.88,40.1134600224129
784,151.40240000000003,190.88,39.375488660032595
785,150.1688,190.88,39.312808917745386
786,149.86960000000002,190.88,39.22333745531705
787,150.03519999999997,190.88,39.79933797358057
788,150.55120000000002,190.88,39.73299162835654
789,150.16320000000005,190.88,39.39736326938325
790,150.2496,190.88,39.49254591444772
791,150.7984,190.88,39.60149474075754
792,149.9184,190.88,39.25701265481609
793,149.9976,190.88,39.78162618376333
794,149.84079999999994,190.88,39.6318806952508
795,150.73359999999994,190.88,39.45443028449121
796,149.69359999999995,190.88,39.53417169003664
797,149.93999999999994,190.88,39.8449246320917
798,150.13360000000003,190.88,39.74184217948303
799,150.34479999999996,190.88,39.86841796683064

